,coluna,capacity_factor,x_coord,y_coord,Valor
582,968.0000,0.4398,"[ 2.42000000e+00  0.00000000e+00 -4.01002976e+04  0.00000000e+00
 -2.42000000e+00 -2.69513585e+03  0.00000000e+00  0.00000000e+00
  9.68000000e+02]","[ 1.45500000e+00  0.00000000e+00 -2.41098897e+04  0.00000000e+00
 -1.45500000e+00 -1.62042259e+03  0.00000000e+00  0.00000000e+00
  5.82000000e+02]",
1764,686.0000,0.2660,"[ 1.71500000e+00  0.00000000e+00 -2.84181861e+04  0.00000000e+00
 -1.71500000e+00 -1.90998264e+03  0.00000000e+00  0.00000000e+00
  6.86000000e+02]","[ 4.41000000e+00  0.00000000e+00 -7.30753358e+04  0.00000000e+00
 -4.41000000e+00 -4.91138393e+03  0.00000000e+00  0.00000000e+00
  1.76400000e+03]",
379,679.0000,0.3221,"[ 1.69750000e+00  0.00000000e+00 -2.81282046e+04  0.00000000e+00
 -1.69750000e+00 -1.89049302e+03  0.00000000e+00  0.00000000e+00
  6.79000000e+02]","[ 9.47500000e-01  0.00000000e+00 -1.57004265e+04  0.00000000e+00
 -9.47500000e-01 -1.05522364e+03  0.00000000e+00  0.00000000e+00
  3.79000000e+02]",
768,1139.0000,0.1037,"[ 2.84750000e+00  0.00000000e+00 -4.71841312e+04  0.00000000e+00
 -2.84750000e+00 -3.17123940e+03  0.00000000e+00  0.00000000e+00
  1.13900000e+03]","[ 1.92000000e+00  0.00000000e+00 -3.18151122e+04  0.00000000e+00
 -1.92000000e+00 -2.13828960e+03  0.00000000e+00  0.00000000e+00
  7.68000000e+02]",
1796,1033.0000,0.1869,"[ 2.58250000e+00  0.00000000e+00 -4.27929829e+04  0.00000000e+00
 -2.58250000e+00 -2.87611088e+03  0.00000000e+00  0.00000000e+00
  1.03300000e+03]","[ 4.49000000e+00  0.00000000e+00 -7.44009655e+04  0.00000000e+00
 -4.49000000e+00 -5.00047933e+03  0.00000000e+00  0.00000000e+00
  1.79600000e+03]",
648,115.0000,0.4760,"[ 2.87500000e-01  0.00000000e+00 -4.76398164e+03  0.00000000e+00
 -2.87500000e-01 -3.20186594e+02  0.00000000e+00  0.00000000e+00
  1.15000000e+02]","[ 1.62000000e+00  0.00000000e+00 -2.68440009e+04  0.00000000e+00
 -1.62000000e+00 -1.80418185e+03  0.00000000e+00  0.00000000e+00
  6.48000000e+02]",
741,941.0000,0.1259,"[ 2.35250000e+00  0.00000000e+00 -3.89817976e+04  0.00000000e+00
 -2.35250000e+00 -2.61996161e+03  0.00000000e+00  0.00000000e+00
  9.41000000e+02]","[ 1.85250000e+00  0.00000000e+00 -3.06966121e+04  0.00000000e+00
 -1.85250000e+00 -2.06311536e+03  0.00000000e+00  0.00000000e+00
  7.41000000e+02]",
692,652.0000,0.3861,"[ 1.63000000e+00  0.00000000e+00 -2.70097046e+04  0.00000000e+00
 -1.63000000e+00 -1.81531878e+03  0.00000000e+00  0.00000000e+00
  6.52000000e+02]","[ 1.73000000e+00  0.00000000e+00 -2.86667417e+04  0.00000000e+00
 -1.73000000e+00 -1.92668803e+03  0.00000000e+00  0.00000000e+00
  6.92000000e+02]",
928,988.0000,0.1207,"[ 2.47000000e+00  0.00000000e+00 -4.09288162e+04  0.00000000e+00
 -2.47000000e+00 -2.75082048e+03  0.00000000e+00  0.00000000e+00
  9.88000000e+02]","[ 2.32000000e+00  0.00000000e+00 -3.84432606e+04  0.00000000e+00
 -2.32000000e+00 -2.58376660e+03  0.00000000e+00  0.00000000e+00
  9.28000000e+02]",
1731,856.0000,0.1328,"[ 2.14000000e+00  0.00000000e+00 -3.54605938e+04  0.00000000e+00
 -2.14000000e+00 -2.38330195e+03  0.00000000e+00  0.00000000e+00
  8.56000000e+02]","[ 4.32750000e+00  0.00000000e+00 -7.17082802e+04  0.00000000e+00
 -4.32750000e+00 -4.81950430e+03  0.00000000e+00  0.00000000e+00
  1.73100000e+03]",
1460,424.0000,0.1635,"[ 1.06000000e+00  0.00000000e+00 -1.75645932e+04  0.00000000e+00
 -1.06000000e+00 -1.18051405e+03  0.00000000e+00  0.00000000e+00
  4.24000000e+02]","[ 3.65000000e+00  0.00000000e+00 -6.04818539e+04  0.00000000e+00
 -3.65000000e+00 -4.06497763e+03  0.00000000e+00  0.00000000e+00
  1.46000000e+03]",
1822,530.0000,0.4091,"[ 1.32500000e+00  0.00000000e+00 -2.19557415e+04  0.00000000e+00
 -1.32500000e+00 -1.47564256e+03  0.00000000e+00  0.00000000e+00
  5.30000000e+02]","[ 4.55500000e+00  0.00000000e+00 -7.54780396e+04  0.00000000e+00
 -4.55500000e+00 -5.07286934e+03  0.00000000e+00  0.00000000e+00
  1.82200000e+03]",
1082,958.0000,0.1896,"[ 2.39500000e+00  0.00000000e+00 -3.96860384e+04  0.00000000e+00
 -2.39500000e+00 -2.66729354e+03  0.00000000e+00  0.00000000e+00
  9.58000000e+02]","[ 2.70500000e+00  0.00000000e+00 -4.48228534e+04  0.00000000e+00
 -2.70500000e+00 -3.01253821e+03  0.00000000e+00  0.00000000e+00
  1.08200000e+03]",
629,846.0000,0.1535,"[ 2.11500000e+00  0.00000000e+00 -3.50463345e+04  0.00000000e+00
 -2.11500000e+00 -2.35545964e+03  0.00000000e+00  0.00000000e+00
  8.46000000e+02]","[ 1.57250000e+00  0.00000000e+00 -2.60569083e+04  0.00000000e+00
 -1.57250000e+00 -1.75128146e+03  0.00000000e+00  0.00000000e+00
  6.29000000e+02]",
869,1230.0000,0.1471,"[ 3.07500000e+00  0.00000000e+00 -5.09538906e+04  0.00000000e+00
 -3.07500000e+00 -3.42460444e+03  0.00000000e+00  0.00000000e+00
  1.23000000e+03]","[ 2.17250000e+00  0.00000000e+00 -3.59991308e+04  0.00000000e+00
 -2.17250000e+00 -2.41949696e+03  0.00000000e+00  0.00000000e+00
  8.69000000e+02]",
1032,241.0000,0.1194,"[ 6.02500000e-01  0.00000000e+00 -9.98364848e+03  0.00000000e+00
 -6.02500000e-01 -6.70999732e+02  0.00000000e+00  0.00000000e+00
  2.41000000e+02]","[ 2.58000000e+00  0.00000000e+00 -4.27515570e+04  0.00000000e+00
 -2.58000000e+00 -2.87332665e+03  0.00000000e+00  0.00000000e+00
  1.03200000e+03]",
1140,622.0000,0.1912,"[ 1.55500000e+00  0.00000000e+00 -2.57669268e+04  0.00000000e+00
 -1.55500000e+00 -1.73179184e+03  0.00000000e+00  0.00000000e+00
  6.22000000e+02]","[ 2.85000000e+00  0.00000000e+00 -4.72255571e+04  0.00000000e+00
 -2.85000000e+00 -3.17402363e+03  0.00000000e+00  0.00000000e+00
  1.14000000e+03]",
1433,633.0000,0.2192,"[ 1.58250000e+00  0.00000000e+00 -2.62226120e+04  0.00000000e+00
 -1.58250000e+00 -1.76241838e+03  0.00000000e+00  0.00000000e+00
  6.33000000e+02]","[ 3.58250000e+00  0.00000000e+00 -5.93633538e+04  0.00000000e+00
 -3.58250000e+00 -3.98980338e+03  0.00000000e+00  0.00000000e+00
  1.43300000e+03]",
1102,417.0000,0.2218,"[ 1.04250000e+00  0.00000000e+00 -1.72746117e+04  0.00000000e+00
 -1.04250000e+00 -1.16102443e+03  0.00000000e+00  0.00000000e+00
  4.17000000e+02]","[ 2.75500000e+00  0.00000000e+00 -4.56513719e+04  0.00000000e+00
 -2.75500000e+00 -3.06822284e+03  0.00000000e+00  0.00000000e+00
  1.10200000e+03]",
1436,937.0000,0.1860,"[ 2.34250000e+00  0.00000000e+00 -3.88160939e+04  0.00000000e+00
 -2.34250000e+00 -2.60882468e+03  0.00000000e+00  0.00000000e+00
  9.37000000e+02]","[ 3.59000000e+00  0.00000000e+00 -5.94876316e+04  0.00000000e+00
 -3.59000000e+00 -3.99815608e+03  0.00000000e+00  0.00000000e+00
  1.43600000e+03]",
1238,1277.0000,0.1574,"[ 3.19250000e+00  0.00000000e+00 -5.29009092e+04  0.00000000e+00
 -3.19250000e+00 -3.55546331e+03  0.00000000e+00  0.00000000e+00
  1.27700000e+03]","[ 3.09500000e+00  0.00000000e+00 -5.12852980e+04  0.00000000e+00
 -3.09500000e+00 -3.44687829e+03  0.00000000e+00  0.00000000e+00
  1.23800000e+03]",
1722,421.0000,0.3548,"[ 1.05250000e+00  0.00000000e+00 -1.74403154e+04  0.00000000e+00
 -1.05250000e+00 -1.17216136e+03  0.00000000e+00  0.00000000e+00
  4.21000000e+02]","[ 4.30500000e+00  0.00000000e+00 -7.13354468e+04  0.00000000e+00
 -4.30500000e+00 -4.79444622e+03  0.00000000e+00  0.00000000e+00
  1.72200000e+03]",
588,559.0000,0.2214,"[ 1.39750000e+00  0.00000000e+00 -2.31570934e+04  0.00000000e+00
 -1.39750000e+00 -1.55638527e+03  0.00000000e+00  0.00000000e+00
  5.59000000e+02]","[ 1.47000000e+00  0.00000000e+00 -2.43584453e+04  0.00000000e+00
 -1.47000000e+00 -1.63712798e+03  0.00000000e+00  0.00000000e+00
  5.88000000e+02]",
580,1181.0000,0.1558,"[ 2.95250000e+00  0.00000000e+00 -4.89240202e+04  0.00000000e+00
 -2.95250000e+00 -3.28817711e+03  0.00000000e+00  0.00000000e+00
  1.18100000e+03]","[ 1.45000000e+00  0.00000000e+00 -2.40270378e+04  0.00000000e+00
 -1.45000000e+00 -1.61485413e+03  0.00000000e+00  0.00000000e+00
  5.80000000e+02]",
120,543.0000,0.2723,"[ 1.35750000e+00  0.00000000e+00 -2.24942785e+04  0.00000000e+00
 -1.35750000e+00 -1.51183757e+03  0.00000000e+00  0.00000000e+00
  5.43000000e+02]","[ 3.00000000e-01  0.00000000e+00 -4.97111128e+03  0.00000000e+00
 -3.00000000e-01 -3.34107750e+02  0.00000000e+00  0.00000000e+00
  1.20000000e+02]",
547,1211.0000,0.1720,"[ 3.02750000e+00  0.00000000e+00 -5.01667980e+04  0.00000000e+00
 -3.02750000e+00 -3.37170405e+03  0.00000000e+00  0.00000000e+00
  1.21100000e+03]","[ 1.36750000e+00  0.00000000e+00 -2.26599822e+04  0.00000000e+00
 -1.36750000e+00 -1.52297449e+03  0.00000000e+00  0.00000000e+00
  5.47000000e+02]",
1528,566.0000,0.1614,"[ 1.41500000e+00  0.00000000e+00 -2.34470749e+04  0.00000000e+00
 -1.41500000e+00 -1.57587489e+03  0.00000000e+00  0.00000000e+00
  5.66000000e+02]","[ 3.82000000e+00  0.00000000e+00 -6.32988169e+04  0.00000000e+00
 -3.82000000e+00 -4.25430535e+03  0.00000000e+00  0.00000000e+00
  1.52800000e+03]",
747,319.0000,0.1303,"[ 7.97500000e-01  0.00000000e+00 -1.32148708e+04  0.00000000e+00
 -7.97500000e-01 -8.88169769e+02  0.00000000e+00  0.00000000e+00
  3.19000000e+02]","[ 1.86750000e+00  0.00000000e+00 -3.09451677e+04  0.00000000e+00
 -1.86750000e+00 -2.07982075e+03  0.00000000e+00  0.00000000e+00
  7.47000000e+02]",
603,518.0000,0.1241,"[ 1.29500000e+00  0.00000000e+00 -2.14586304e+04  0.00000000e+00
 -1.29500000e+00 -1.44223179e+03  0.00000000e+00  0.00000000e+00
  5.18000000e+02]","[ 1.50750000e+00  0.00000000e+00 -2.49798342e+04  0.00000000e+00
 -1.50750000e+00 -1.67889145e+03  0.00000000e+00  0.00000000e+00
  6.03000000e+02]",
911,1404.0000,0.2800,"[ 3.51000000e+00  0.00000000e+00 -5.81620020e+04  0.00000000e+00
 -3.51000000e+00 -3.90906068e+03  0.00000000e+00  0.00000000e+00
  1.40400000e+03]","[ 2.27750000e+00  0.00000000e+00 -3.77390198e+04  0.00000000e+00
 -2.27750000e+00 -2.53643467e+03  0.00000000e+00  0.00000000e+00
  9.11000000e+02]",
156,749.0000,0.2773,"[ 1.87250000e+00  0.00000000e+00 -3.10280196e+04  0.00000000e+00
 -1.87250000e+00 -2.08538921e+03  0.00000000e+00  0.00000000e+00
  7.49000000e+02]","[ 3.90000000e-01  0.00000000e+00 -6.46244466e+03  0.00000000e+00
 -3.90000000e-01 -4.34340075e+02  0.00000000e+00  0.00000000e+00
  1.56000000e+02]",
407,966.0000,0.2552,"[ 2.41500000e+00  0.00000000e+00 -4.00174458e+04  0.00000000e+00
 -2.41500000e+00 -2.68956739e+03  0.00000000e+00  0.00000000e+00
  9.66000000e+02]","[ 1.01750000e+00  0.00000000e+00 -1.68603524e+04  0.00000000e+00
 -1.01750000e+00 -1.13318212e+03  0.00000000e+00  0.00000000e+00
  4.07000000e+02]",
497,135.0000,0.4811,"[ 3.37500000e-01  0.00000000e+00 -5.59250019e+03  0.00000000e+00
 -3.37500000e-01 -3.75871219e+02  0.00000000e+00  0.00000000e+00
  1.35000000e+02]","[ 1.24250000e+00  0.00000000e+00 -2.05886859e+04  0.00000000e+00
 -1.24250000e+00 -1.38376293e+03  0.00000000e+00  0.00000000e+00
  4.97000000e+02]",
1414,1055.0000,0.1701,"[ 2.63750000e+00  0.00000000e+00 -4.37043533e+04  0.00000000e+00
 -2.63750000e+00 -2.93736397e+03  0.00000000e+00  0.00000000e+00
  1.05500000e+03]","[ 3.53500000e+00  0.00000000e+00 -5.85762612e+04  0.00000000e+00
 -3.53500000e+00 -3.93690299e+03  0.00000000e+00  0.00000000e+00
  1.41400000e+03]",
464,1069.0000,0.3228,"[ 2.67250000e+00  0.00000000e+00 -4.42843163e+04  0.00000000e+00
 -2.67250000e+00 -2.97634321e+03  0.00000000e+00  0.00000000e+00
  1.06900000e+03]","[ 1.16000000e+00  0.00000000e+00 -1.92216303e+04  0.00000000e+00
 -1.16000000e+00 -1.29188330e+03  0.00000000e+00  0.00000000e+00
  4.64000000e+02]",
884,834.0000,0.1882,"[ 2.08500000e+00  0.00000000e+00 -3.45492234e+04  0.00000000e+00
 -2.08500000e+00 -2.32204886e+03  0.00000000e+00  0.00000000e+00
  8.34000000e+02]","[ 2.21000000e+00  0.00000000e+00 -3.66205197e+04  0.00000000e+00
 -2.21000000e+00 -2.46126043e+03  0.00000000e+00  0.00000000e+00
  8.84000000e+02]",
567,837.0000,0.1280,"[ 2.09250000e+00  0.00000000e+00 -3.46735012e+04  0.00000000e+00
 -2.09250000e+00 -2.33040156e+03  0.00000000e+00  0.00000000e+00
  8.37000000e+02]","[ 1.41750000e+00  0.00000000e+00 -2.34885008e+04  0.00000000e+00
 -1.41750000e+00 -1.57865912e+03  0.00000000e+00  0.00000000e+00
  5.67000000e+02]",
1228,814.0000,0.1404,"[ 2.03500000e+00  0.00000000e+00 -3.37207048e+04  0.00000000e+00
 -2.03500000e+00 -2.26636424e+03  0.00000000e+00  0.00000000e+00
  8.14000000e+02]","[ 3.07000000e+00  0.00000000e+00 -5.08710387e+04  0.00000000e+00
 -3.07000000e+00 -3.41903598e+03  0.00000000e+00  0.00000000e+00
  1.22800000e+03]",
502,877.0000,0.1208,"[ 2.19250000e+00  0.00000000e+00 -3.63305383e+04  0.00000000e+00
 -2.19250000e+00 -2.44177081e+03  0.00000000e+00  0.00000000e+00
  8.77000000e+02]","[ 1.25500000e+00  0.00000000e+00 -2.07958155e+04  0.00000000e+00
 -1.25500000e+00 -1.39768409e+03  0.00000000e+00  0.00000000e+00
  5.02000000e+02]",
1593,1026.0000,0.1448,"[ 2.56500000e+00  0.00000000e+00 -4.25030014e+04  0.00000000e+00
 -2.56500000e+00 -2.85662126e+03  0.00000000e+00  0.00000000e+00
  1.02600000e+03]","[ 3.98250000e+00  0.00000000e+00 -6.59915022e+04  0.00000000e+00
 -3.98250000e+00 -4.43528038e+03  0.00000000e+00  0.00000000e+00
  1.59300000e+03]",
1000,1166.0000,0.1807,"[ 2.91500000e+00  0.00000000e+00 -4.83026313e+04  0.00000000e+00
 -2.91500000e+00 -3.24641364e+03  0.00000000e+00  0.00000000e+00
  1.16600000e+03]","[ 2.50000000e+00  0.00000000e+00 -4.14259273e+04  0.00000000e+00
 -2.50000000e+00 -2.78423125e+03  0.00000000e+00  0.00000000e+00
  1.00000000e+03]",
304,154.0000,0.0439,"[ 3.85000000e-01  0.00000000e+00 -6.37959281e+03  0.00000000e+00
 -3.85000000e-01 -4.28771613e+02  0.00000000e+00  0.00000000e+00
  1.54000000e+02]","[ 7.60000000e-01  0.00000000e+00 -1.25934819e+04  0.00000000e+00
 -7.60000000e-01 -8.46406301e+02  0.00000000e+00  0.00000000e+00
  3.04000000e+02]",
1855,744.0000,0.2630,"[ 1.86000000e+00  0.00000000e+00 -3.08208899e+04  0.00000000e+00
 -1.86000000e+00 -2.07146805e+03  0.00000000e+00  0.00000000e+00
  7.44000000e+02]","[ 4.63750000e+00  0.00000000e+00 -7.68450952e+04  0.00000000e+00
 -4.63750000e+00 -5.16474897e+03  0.00000000e+00  0.00000000e+00
  1.85500000e+03]",
1084,744.0000,0.0641,"[ 1.86000000e+00  0.00000000e+00 -3.08208899e+04  0.00000000e+00
 -1.86000000e+00 -2.07146805e+03  0.00000000e+00  0.00000000e+00
  7.44000000e+02]","[ 2.71000000e+00  0.00000000e+00 -4.49057052e+04  0.00000000e+00
 -2.71000000e+00 -3.01810668e+03  0.00000000e+00  0.00000000e+00
  1.08400000e+03]",
748,95.0000,0.3210,"[ 2.37500000e-01  0.00000000e+00 -3.93546310e+03  0.00000000e+00
 -2.37500000e-01 -2.64501969e+02  0.00000000e+00  0.00000000e+00
  9.50000000e+01]","[ 1.87000000e+00  0.00000000e+00 -3.09865936e+04  0.00000000e+00
 -1.87000000e+00 -2.08260498e+03  0.00000000e+00  0.00000000e+00
  7.48000000e+02]",
31,533.0000,0.4194,"[ 1.33250000e+00  0.00000000e+00 -2.20800193e+04  0.00000000e+00
 -1.33250000e+00 -1.48399526e+03  0.00000000e+00  0.00000000e+00
  5.33000000e+02]","[ 7.75000000e-02  0.00000000e+00 -1.28420375e+03  0.00000000e+00
 -7.75000000e-02 -8.63111688e+01  0.00000000e+00  0.00000000e+00
  3.10000000e+01]",
255,898.0000,0.2607,"[ 2.24500000e+00  0.00000000e+00 -3.72004827e+04  0.00000000e+00
 -2.24500000e+00 -2.50023966e+03  0.00000000e+00  0.00000000e+00
  8.98000000e+02]","[ 6.37500000e-01  0.00000000e+00 -1.05636115e+04  0.00000000e+00
 -6.37500000e-01 -7.09978969e+02  0.00000000e+00  0.00000000e+00
  2.55000000e+02]",
409,844.0000,0.1147,"[ 2.11000000e+00  0.00000000e+00 -3.49634827e+04  0.00000000e+00
 -2.11000000e+00 -2.34989118e+03  0.00000000e+00  0.00000000e+00
  8.44000000e+02]","[ 1.02250000e+00  0.00000000e+00 -1.69432043e+04  0.00000000e+00
 -1.02250000e+00 -1.13875058e+03  0.00000000e+00  0.00000000e+00
  4.09000000e+02]",
918,1300.0000,0.1726,"[ 3.25000000e+00  0.00000000e+00 -5.38537055e+04  0.00000000e+00
 -3.25000000e+00 -3.61950063e+03  0.00000000e+00  0.00000000e+00
  1.30000000e+03]","[ 2.29500000e+00  0.00000000e+00 -3.80290013e+04  0.00000000e+00
 -2.29500000e+00 -2.55592429e+03  0.00000000e+00  0.00000000e+00
  9.18000000e+02]",
1700,630.0000,0.3949,"[ 1.57500000e+00  0.00000000e+00 -2.60983342e+04  0.00000000e+00
 -1.57500000e+00 -1.75406569e+03  0.00000000e+00  0.00000000e+00
  6.30000000e+02]","[ 4.25000000e+00  0.00000000e+00 -7.04240764e+04  0.00000000e+00
 -4.25000000e+00 -4.73319313e+03  0.00000000e+00  0.00000000e+00
  1.70000000e+03]",
640,407.0000,0.0883,"[ 1.01750000e+00  0.00000000e+00 -1.68603524e+04  0.00000000e+00
 -1.01750000e+00 -1.13318212e+03  0.00000000e+00  0.00000000e+00
  4.07000000e+02]","[ 1.60000000e+00  0.00000000e+00 -2.65125935e+04  0.00000000e+00
 -1.60000000e+00 -1.78190800e+03  0.00000000e+00  0.00000000e+00
  6.40000000e+02]",
509,288.0000,0.1542,"[ 7.20000000e-01  0.00000000e+00 -1.19306671e+04  0.00000000e+00
 -7.20000000e-01 -8.01858601e+02  0.00000000e+00  0.00000000e+00
  2.88000000e+02]","[ 1.27250000e+00  0.00000000e+00 -2.10857970e+04  0.00000000e+00
 -1.27250000e+00 -1.41717371e+03  0.00000000e+00  0.00000000e+00
  5.09000000e+02]",
564,800.0000,0.1285,"[ 2.00000000e+00  0.00000000e+00 -3.31407419e+04  0.00000000e+00
 -2.00000000e+00 -2.22738500e+03  0.00000000e+00  0.00000000e+00
  8.00000000e+02]","[ 1.41000000e+00  0.00000000e+00 -2.33642230e+04  0.00000000e+00
 -1.41000000e+00 -1.57030643e+03  0.00000000e+00  0.00000000e+00
  5.64000000e+02]",
1122,383.0000,0.2026,"[ 9.57500000e-01  0.00000000e+00 -1.58661302e+04  0.00000000e+00
 -9.57500000e-01 -1.06636057e+03  0.00000000e+00  0.00000000e+00
  3.83000000e+02]","[ 2.80500000e+00  0.00000000e+00 -4.64798905e+04  0.00000000e+00
 -2.80500000e+00 -3.12390747e+03  0.00000000e+00  0.00000000e+00
  1.12200000e+03]",
372,770.0000,0.1769,"[ 1.92500000e+00  0.00000000e+00 -3.18979640e+04  0.00000000e+00
 -1.92500000e+00 -2.14385806e+03  0.00000000e+00  0.00000000e+00
  7.70000000e+02]","[ 9.30000000e-01  0.00000000e+00 -1.54104450e+04  0.00000000e+00
 -9.30000000e-01 -1.03573403e+03  0.00000000e+00  0.00000000e+00
  3.72000000e+02]",
1671,1023.0000,0.1372,"[ 2.55750000e+00  0.00000000e+00 -4.23787236e+04  0.00000000e+00
 -2.55750000e+00 -2.84826857e+03  0.00000000e+00  0.00000000e+00
  1.02300000e+03]","[ 4.17750000e+00  0.00000000e+00 -6.92227245e+04  0.00000000e+00
 -4.17750000e+00 -4.65245042e+03  0.00000000e+00  0.00000000e+00
  1.67100000e+03]",
624,563.0000,0.1485,"[ 1.40750000e+00  0.00000000e+00 -2.33227971e+04  0.00000000e+00
 -1.40750000e+00 -1.56752220e+03  0.00000000e+00  0.00000000e+00
  5.63000000e+02]","[ 1.56000000e+00  0.00000000e+00 -2.58497786e+04  0.00000000e+00
 -1.56000000e+00 -1.73736030e+03  0.00000000e+00  0.00000000e+00
  6.24000000e+02]",
1434,1114.0000,0.4457,"[ 2.78500000e+00  0.00000000e+00 -4.61484830e+04  0.00000000e+00
 -2.78500000e+00 -3.10163362e+03  0.00000000e+00  0.00000000e+00
  1.11400000e+03]","[ 3.58500000e+00  0.00000000e+00 -5.94047798e+04  0.00000000e+00
 -3.58500000e+00 -3.99258762e+03  0.00000000e+00  0.00000000e+00
  1.43400000e+03]",
86,437.0000,0.1981,"[ 1.09250000e+00  0.00000000e+00 -1.81031302e+04  0.00000000e+00
 -1.09250000e+00 -1.21670906e+03  0.00000000e+00  0.00000000e+00
  4.37000000e+02]","[ 2.15000000e-01  0.00000000e+00 -3.56262975e+03  0.00000000e+00
 -2.15000000e-01 -2.39443888e+02  0.00000000e+00  0.00000000e+00
  8.60000000e+01]",
1097,483.0000,0.2919,"[ 1.20750000e+00  0.00000000e+00 -2.00087229e+04  0.00000000e+00
 -1.20750000e+00 -1.34478369e+03  0.00000000e+00  0.00000000e+00
  4.83000000e+02]","[ 2.74250000e+00  0.00000000e+00 -4.54442423e+04  0.00000000e+00
 -2.74250000e+00 -3.05430168e+03  0.00000000e+00  0.00000000e+00
  1.09700000e+03]",
327,429.0000,0.0847,"[ 1.07250000e+00  0.00000000e+00 -1.77717228e+04  0.00000000e+00
 -1.07250000e+00 -1.19443521e+03  0.00000000e+00  0.00000000e+00
  4.29000000e+02]","[ 8.17500000e-01  0.00000000e+00 -1.35462782e+04  0.00000000e+00
 -8.17500000e-01 -9.10443619e+02  0.00000000e+00  0.00000000e+00
  3.27000000e+02]",
843,135.0000,0.3931,"[ 3.37500000e-01  0.00000000e+00 -5.59250019e+03  0.00000000e+00
 -3.37500000e-01 -3.75871219e+02  0.00000000e+00  0.00000000e+00
  1.35000000e+02]","[ 2.10750000e+00  0.00000000e+00 -3.49220567e+04  0.00000000e+00
 -2.10750000e+00 -2.34710695e+03  0.00000000e+00  0.00000000e+00
  8.43000000e+02]",
1257,662.0000,0.1395,"[ 1.65500000e+00  0.00000000e+00 -2.74239639e+04  0.00000000e+00
 -1.65500000e+00 -1.84316109e+03  0.00000000e+00  0.00000000e+00
  6.62000000e+02]","[ 3.14250000e+00  0.00000000e+00 -5.20723906e+04  0.00000000e+00
 -3.14250000e+00 -3.49977868e+03  0.00000000e+00  0.00000000e+00
  1.25700000e+03]",
860,863.0000,0.1652,"[ 2.15750000e+00  0.00000000e+00 -3.57505753e+04  0.00000000e+00
 -2.15750000e+00 -2.40279157e+03  0.00000000e+00  0.00000000e+00
  8.63000000e+02]","[ 2.15000000e+00  0.00000000e+00 -3.56262975e+04  0.00000000e+00
 -2.15000000e+00 -2.39443888e+03  0.00000000e+00  0.00000000e+00
  8.60000000e+02]",
1121,1199.0000,0.2290,"[ 2.99750000e+00  0.00000000e+00 -4.96696869e+04  0.00000000e+00
 -2.99750000e+00 -3.33829327e+03  0.00000000e+00  0.00000000e+00
  1.19900000e+03]","[ 2.80250000e+00  0.00000000e+00 -4.64384645e+04  0.00000000e+00
 -2.80250000e+00 -3.12112323e+03  0.00000000e+00  0.00000000e+00
  1.12100000e+03]",
768,295.0000,0.1363,"[ 7.37500000e-01  0.00000000e+00 -1.22206486e+04  0.00000000e+00
 -7.37500000e-01 -8.21348219e+02  0.00000000e+00  0.00000000e+00
  2.95000000e+02]","[ 1.92000000e+00  0.00000000e+00 -3.18151122e+04  0.00000000e+00
 -1.92000000e+00 -2.13828960e+03  0.00000000e+00  0.00000000e+00
  7.68000000e+02]",
653,1305.0000,0.1701,"[ 3.26250000e+00  0.00000000e+00 -5.40608351e+04  0.00000000e+00
 -3.26250000e+00 -3.63342178e+03  0.00000000e+00  0.00000000e+00
  1.30500000e+03]","[ 1.63250000e+00  0.00000000e+00 -2.70511305e+04  0.00000000e+00
 -1.63250000e+00 -1.81810301e+03  0.00000000e+00  0.00000000e+00
  6.53000000e+02]",
1549,835.0000,0.2728,"[ 2.08750000e+00  0.00000000e+00 -3.45906493e+04  0.00000000e+00
 -2.08750000e+00 -2.32483310e+03  0.00000000e+00  0.00000000e+00
  8.35000000e+02]","[ 3.87250000e+00  0.00000000e+00 -6.41687614e+04  0.00000000e+00
 -3.87250000e+00 -4.31277421e+03  0.00000000e+00  0.00000000e+00
  1.54900000e+03]",
962,1183.0000,0.1982,"[ 2.95750000e+00  0.00000000e+00 -4.90068720e+04  0.00000000e+00
 -2.95750000e+00 -3.29374557e+03  0.00000000e+00  0.00000000e+00
  1.18300000e+03]","[ 2.40500000e+00  0.00000000e+00 -3.98517421e+04  0.00000000e+00
 -2.40500000e+00 -2.67843046e+03  0.00000000e+00  0.00000000e+00
  9.62000000e+02]",
